parents,has_nurs,form,children,housing,finance,social,health,Class
great_pret,improper,incomplete,C,critical,inconv,problematic,not_recom,not_recom
great_pret,improper,incomplete,D,convenient,convenient,nonprob,recommended,priority
great_pret,improper,incomplete,D,convenient,convenient,nonprob,priority,spec_prior
great_pret,improper,incomplete,D,convenient,convenient,nonprob,not_recom,not_recom
great_pret,improper,incomplete,D,convenient,convenient,slightly_prob,recommended,priority
great_pret,improper,incomplete,D,convenient,convenient,slightly_prob,priority,spec_prior
great_pret,improper,incomplete,D,convenient,convenient,slightly_prob,not_recom,not_recom
great_pret,improper,incomplete,D,convenient,convenient,problematic,recommended,spec_prior
great_pret,improper,incomplete,D,convenient,convenient,problematic,priority,spec_prior
great_pret,improper,incomplete,D,convenient,convenient,problematic,not_recom,not_recom
great_pret,improper,incomplete,D,convenient,inconv,nonprob,recommended,spec_prior
great_pret,improper,incomplete,D,convenient,inconv,nonprob,priority,spec_prior
great_pret,improper,incomplete,D,convenient,inconv,nonprob,not_recom,not_recom
great_pret,improper,incomplete,D,convenient,inconv,slightly_prob,recommended,spec_prior
great_pret,improper,incomplete,D,convenient,inconv,slightly_prob,priority,spec_prior
great_pret,improper,incomplete,D,convenient,inconv,slightly_prob,not_recom,not_recom
great_pret,improper,incomplete,D,convenient,inconv,problematic,recommended,spec_prior
great_pret,improper,incomplete,D,convenient,inconv,problematic,priority,spec_prior
great_pret,improper,incomplete,D,convenient,inconv,problematic,not_recom,not_recom
great_pret,improper,incomplete,D,less_conv,convenient,nonprob,recommended,spec_prior
great_pret,improper,incomplete,D,less_conv,convenient,nonprob,priority,spec_prior
great_pret,improper,incomplete,D,less_conv,convenient,nonprob,not_recom,not_recom
great_pret,improper,incomplete,D,less_conv,convenient,slightly_prob,recommended,spec_prior
great_pret,improper,incomplete,D,less_conv,convenient,slightly_prob,priority,spec_prior
great_pret,improper,incomplete,D,less_conv,convenient,slightly_prob,not_recom,not_recom
great_pret,improper,incomplete,D,less_conv,convenient,problematic,recommended,spec_prior
great_pret,improper,incomplete,D,less_conv,convenient,problematic,priority,spec_prior
great_pret,improper,incomplete,D,less_conv,convenient,problematic,not_recom,not_recom
great_pret,improper,incomplete,D,less_conv,inconv,nonprob,recommended,spec_prior
great_pret,improper,incomplete,D,less_conv,inconv,nonprob,priority,spec_prior
great_pret,improper,incomplete,D,less_conv,inconv,nonprob,not_recom,not_recom
great_pret,improper,incomplete,D,less_conv,inconv,slightly_prob,recommended,spec_prior
great_pret,improper,incomplete,D,less_conv,inconv,slightly_prob,priority,spec_prior
great_pret,improper,incomplete,D,less_conv,inconv,slightly_prob,not_recom,not_recom
great_pret,improper,incomplete,D,less_conv,inconv,problematic,recommended,spec_prior
great_pret,improper,incomplete,D,less_conv,inconv,problematic,priority,spec_prior
great_pret,improper,incomplete,D,less_conv,inconv,problematic,not_recom,not_recom
great_pret,improper,incomplete,D,critical,convenient,nonprob,recommended,spec_prior
great_pret,improper,incomplete,D,critical,convenient,nonprob,priority,spec_prior
great_pret,improper,incomplete,D,critical,convenient,nonprob,not_recom,not_recom
great_pret,improper,incomplete,D,critical,convenient,slightly_prob,recommended,spec_prior
great_pret,improper,incomplete,D,critical,convenient,slightly_prob,priority,spec_prior
great_pret,improper,incomplete,D,critical,convenient,slightly_prob,not_recom,not_recom
great_pret,improper,incomplete,D,critical,convenient,problematic,recommended,spec_prior
great_pret,improper,incomplete,D,critical,convenient,problematic,priority,spec_prior
great_pret,improper,incomplete,D,critical,convenient,problematic,not_recom,not_recom
great_pret,improper,incomplete,D,critical,inconv,nonprob,recommended,spec_prior
great_pret,improper,incomplete,D,critical,inconv,nonprob,priority,spec_prior
great_pret,improper,incomplete,D,critical,inconv,nonprob,not_recom,not_recom
great_pret,improper,incomplete,D,critical,inconv,slightly_prob,recommended,spec_prior
great_pret,improper,incomplete,D,critical,inconv,slightly_prob,priority,spec_prior
great_pret,improper,incomplete,D,critical,inconv,slightly_prob,not_recom,not_recom
great_pret,improper,incomplete,D,critical,inconv,problematic,recommended,spec_prior
great_pret,improper,incomplete,D,critical,inconv,problematic,priority,spec_prior
great_pret,improper,incomplete,D,critical,inconv,problematic,not_recom,not_recom
great_pret,improper,foster,A,convenient,convenient,nonprob,recommended,priority
great_pret,improper,foster,A,convenient,convenient,nonprob,priority,spec_prior
great_pret,improper,foster,A,convenient,convenient,nonprob,not_recom,not_recom
great_pret,improper,foster,A,convenient,convenient,slightly_prob,recommended,priority
great_pret,improper,foster,A,convenient,convenient,slightly_prob,priority,spec_prior
great_pret,improper,foster,A,convenient,convenient,slightly_prob,not_recom,not_recom
great_pret,improper,foster,A,convenient,convenient,problematic,recommended,spec_prior
great_pret,improper,foster,A,convenient,convenient,problematic,priority,spec_prior
great_pret,improper,foster,A,convenient,convenient,problematic,not_recom,not_recom
great_pret,improper,foster,A,convenient,inconv,nonprob,recommended,spec_prior
great_pret,improper,foster,A,convenient,inconv,nonprob,priority,spec_prior
great_pret,improper,foster,A,convenient,inconv,nonprob,not_recom,not_recom
great_pret,improper,foster,A,convenient,inconv,slightly_prob,recommended,spec_prior
great_pret,improper,foster,A,convenient,inconv,slightly_prob,priority,spec_prior
great_pret,improper,foster,A,convenient,inconv,slightly_prob,not_recom,not_recom
great_pret,improper,foster,A,convenient,inconv,problematic,recommended,spec_prior
great_pret,improper,foster,A,convenient,inconv,problematic,priority,spec_prior
great_pret,improper,foster,A,convenient,inconv,problematic,not_recom,not_recom
great_pret,improper,foster,A,less_conv,convenient,nonprob,recommended,spec_prior
great_pret,improper,foster,A,less_conv,convenient,nonprob,priority,spec_prior
great_pret,improper,foster,A,less_conv,convenient,nonprob,not_recom,not_recom
great_pret,improper,foster,A,less_conv,convenient,slightly_prob,recommended,spec_prior
great_pret,improper,foster,A,less_conv,convenient,slightly_prob,priority,spec_prior
great_pret,improper,foster,A,less_conv,convenient,slightly_prob,not_recom,not_recom
great_pret,improper,foster,A,less_conv,convenient,problematic,recommended,spec_prior
great_pret,improper,foster,A,less_conv,convenient,problematic,priority,spec_prior
great_pret,improper,foster,A,less_conv,convenient,problematic,not_recom,not_recom
great_pret,improper,foster,A,less_conv,inconv,nonprob,recommended,spec_prior
great_pret,improper,foster,A,less_conv,inconv,nonprob,priority,spec_prior
great_pret,improper,foster,A,less_conv,inconv,nonprob,not_recom,not_recom
great_pret,improper,foster,A,less_conv,inconv,slightly_prob,recommended,spec_prior
great_pret,improper,foster,A,less_conv,inconv,slightly_prob,priority,spec_prior
great_pret,improper,foster,A,less_conv,inconv,slightly_prob,not_recom,not_recom
great_pret,improper,foster,A,less_conv,inconv,problematic,recommended,spec_prior
great_pret,improper,foster,A,less_conv,inconv,problematic,priority,spec_prior
great_pret,improper,foster,A,less_conv,inconv,problematic,not_recom,not_recom
great_pret,improper,foster,A,critical,convenient,nonprob,recommended,spec_prior
great_pret,improper,foster,A,critical,convenient,nonprob,priority,spec_prior
great_pret,improper,foster,A,critical,convenient,nonprob,not_recom,not_recom
great_pret,improper,foster,A,critical,convenient,slightly_prob,recommended,spec_prior
great_pret,improper,foster,A,critical,convenient,slightly_prob,priority,spec_prior
great_pret,improper,foster,A,critical,convenient,slightly_prob,not_recom,not_recom
great_pret,improper,foster,A,critical,convenient,problematic,recommended,spec_prior
great_pret,improper,foster,A,critical,convenient,problematic,priority,spec_prior
great_pret,improper,foster,A,critical,convenient,problematic,not_recom,not_recom
great_pret,improper,foster,A,critical,inconv,nonprob,recommended,spec_prior
great_pret,improper,foster,A,critical,inconv,nonprob,priority,spec_prior
great_pret,improper,foster,A,critical,inconv,nonprob,not_recom,not_recom
great_pret,improper,foster,A,critical,inconv,slightly_prob,recommended,spec_prior
great_pret,improper,foster,A,critical,inconv,slightly_prob,priority,spec_prior
great_pret,improper,foster,A,critical,inconv,slightly_prob,not_recom,not_recom
great_pret,improper,foster,A,critical,inconv,problematic,recommended,spec_prior
great_pret,improper,foster,A,critical,inconv,problematic,priority,spec_prior
great_pret,improper,foster,A,critical,inconv,problematic,not_recom,not_recom
great_pret,improper,foster,B,convenient,convenient,nonprob,recommended,priority
great_pret,improper,foster,B,convenient,convenient,nonprob,priority,spec_prior
great_pret,improper,foster,B,convenient,convenient,nonprob,not_recom,not_recom
great_pret,improper,foster,B,convenient,convenient,slightly_prob,recommended,priority
great_pret,improper,foster,B,convenient,convenient,slightly_prob,priority,spec_prior
great_pret,improper,foster,B,convenient,convenient,slightly_prob,not_recom,not_recom
great_pret,improper,foster,B,convenient,convenient,problematic,recommended,spec_prior
great_pret,improper,foster,B,convenient,convenient,problematic,priority,spec_prior
great_pret,improper,foster,B,convenient,convenient,problematic,not_recom,not_recom
great_pret,improper,foster,B,convenient,inconv,nonprob,recommended,spec_prior
great_pret,improper,foster,B,convenient,inconv,nonprob,priority,spec_prior
great_pret,improper,foster,B,convenient,inconv,nonprob,not_recom,not_recom
great_pret,improper,foster,B,convenient,inconv,slightly_prob,recommended,spec_prior
great_pret,improper,foster,B,convenient,inconv,slightly_prob,priority,spec_prior
great_pret,improper,foster,B,convenient,inconv,slightly_prob,not_recom,not_recom
great_pret,improper,foster,B,convenient,inconv,problematic,recommended,spec_prior
great_pret,improper,foster,B,convenient,inconv,problematic,priority,spec_prior
great_pret,improper,foster,B,convenient,inconv,problematic,not_recom,not_recom
great_pret,improper,foster,B,less_conv,convenient,nonprob,recommended,spec_prior
great_pret,improper,foster,B,less_conv,convenient,nonprob,priority,spec_prior
great_pret,improper,foster,B,less_conv,convenient,nonprob,not_recom,not_recom
great_pret,improper,foster,B,less_conv,convenient,slightly_prob,recommended,spec_prior
great_pret,improper,foster,B,less_conv,convenient,slightly_prob,priority,spec_prior
great_pret,improper,foster,B,less_conv,convenient,slightly_prob,not_recom,not_recom
great_pret,improper,foster,B,less_conv,convenient,problematic,recommended,spec_prior
great_pret,improper,foster,B,less_conv,convenient,problematic,priority,spec_prior
great_pret,improper,foster,B,less_conv,convenient,problematic,not_recom,not_recom
great_pret,improper,foster,B,less_conv,inconv,nonprob,recommended,spec_prior
great_pret,improper,foster,B,less_conv,inconv,nonprob,priority,spec_prior
great_pret,improper,foster,B,less_conv,inconv,nonprob,not_recom,not_recom
great_pret,improper,foster,B,less_conv,inconv,slightly_prob,recommended,spec_prior
great_pret,improper,foster,B,less_conv,inconv,slightly_prob,priority,spec_prior
great_pret,improper,foster,B,less_conv,inconv,slightly_prob,not_recom,not_recom
great_pret,improper,foster,B,less_conv,inconv,problematic,recommended,spec_prior
great_pret,improper,foster,B,less_conv,inconv,problematic,priority,spec_prior
great_pret,improper,foster,B,less_conv,inconv,problematic,not_recom,not_recom
great_pret,improper,foster,B,critical,convenient,nonprob,recommended,spec_prior
great_pret,improper,foster,B,critical,convenient,nonprob,priority,spec_prior
great_pret,improper,foster,B,critical,convenient,nonprob,not_recom,not_recom
great_pret,improper,foster,B,critical,convenient,slightly_prob,recommended,spec_prior
great_pret,improper,foster,B,critical,convenient,slightly_prob,priority,spec_prior
great_pret,improper,foster,B,critical,convenient,slightly_prob,not_recom,not_recom
great_pret,improper,foster,B,critical,convenient,problematic,recommended,spec_prior
great_pret,improper,foster,B,critical,convenient,problematic,priority,spec_prior
great_pret,improper,foster,B,critical,convenient,problematic,not_recom,not_recom
great_pret,improper,foster,B,critical,inconv,nonprob,recommended,spec_prior
great_pret,improper,foster,B,critical,inconv,nonprob,priority,spec_prior
great_pret,improper,foster,B,critical,inconv,nonprob,not_recom,not_recom
great_pret,improper,foster,B,critical,inconv,slightly_prob,recommended,spec_prior
great_pret,improper,foster,B,critical,inconv,slightly_prob,priority,spec_prior
great_pret,improper,foster,B,critical,inconv,slightly_prob,not_recom,not_recom
great_pret,improper,foster,B,critical,inconv,problematic,recommended,spec_prior
great_pret,improper,foster,B,critical,inconv,problematic,priority,spec_prior
great_pret,improper,foster,B,critical,inconv,problematic,not_recom,not_recom
great_pret,improper,foster,C,convenient,convenient,nonprob,recommended,priority
great_pret,improper,foster,C,convenient,convenient,nonprob,priority,spec_prior
great_pret,improper,foster,C,convenient,convenient,nonprob,not_recom,not_recom
great_pret,improper,foster,C,convenient,convenient,slightly_prob,recommended,priority
great_pret,improper,foster,C,convenient,convenient,slightly_prob,priority,spec_prior
great_pret,improper,foster,C,convenient,convenient,slightly_prob,not_recom,not_recom
great_pret,improper,foster,C,convenient,convenient,problematic,recommended,spec_prior
great_pret,improper,foster,C,convenient,convenient,problematic,priority,spec_prior
great_pret,improper,foster,C,convenient,convenient,problematic,not_recom,not_recom
great_pret,improper,foster,C,convenient,inconv,nonprob,recommended,spec_prior
great_pret,improper,foster,C,convenient,inconv,nonprob,priority,spec_prior
great_pret,improper,foster,C,convenient,inconv,nonprob,not_recom,not_recom
great_pret,improper,foster,C,convenient,inconv,slightly_prob,recommended,spec_prior
great_pret,improper,foster,C,convenient,inconv,slightly_prob,priority,spec_prior
great_pret,improper,foster,C,convenient,inconv,slightly_prob,not_recom,not_recom
great_pret,improper,foster,C,convenient,inconv,problematic,recommended,spec_prior
great_pret,improper,foster,C,convenient,inconv,problematic,priority,spec_prior
great_pret,improper,foster,C,convenient,inconv,problematic,not_recom,not_recom
great_pret,improper,foster,C,less_conv,convenient,nonprob,recommended,spec_prior
great_pret,improper,foster,C,less_conv,convenient,nonprob,priority,spec_prior
great_pret,improper,foster,C,less_conv,convenient,nonprob,not_recom,not_recom
great_pret,improper,foster,C,less_conv,convenient,slightly_prob,recommended,spec_prior
great_pret,improper,foster,C,less_conv,convenient,slightly_prob,priority,spec_prior
great_pret,improper,foster,C,less_conv,convenient,slightly_prob,not_recom,not_recom
great_pret,improper,foster,C,less_conv,convenient,problematic,recommended,spec_prior
great_pret,improper,foster,C,less_conv,convenient,problematic,priority,spec_prior
great_pret,improper,foster,C,less_conv,convenient,problematic,not_recom,not_recom
great_pret,improper,foster,C,less_conv,inconv,nonprob,recommended,spec_prior
great_pret,improper,foster,C,less_conv,inconv,nonprob,priority,spec_prior
great_pret,improper,foster,C,less_conv,inconv,nonprob,not_recom,not_recom
great_pret,improper,foster,C,less_conv,inconv,slightly_prob,recommended,spec_prior
great_pret,improper,foster,C,less_conv,inconv,slightly_prob,priority,spec_prior
great_pret,improper,foster,C,less_conv,inconv,slightly_prob,not_recom,not_recom
great_pret,improper,foster,C,less_conv,inconv,problematic,recommended,spec_prior
great_pret,improper,foster,C,less_conv,inconv,problematic,priority,spec_prior
great_pret,improper,foster,C,less_conv,inconv,problematic,not_recom,not_recom
great_pret,improper,foster,C,critical,convenient,nonprob,recommended,spec_prior
great_pret,improper,foster,C,critical,convenient,nonprob,priority,spec_prior
great_pret,improper,foster,C,critical,convenient,nonprob,not_recom,not_recom
great_pret,improper,foster,C,critical,convenient,slightly_prob,recommended,spec_prior
great_pret,improper,foster,C,critical,convenient,slightly_prob,priority,spec_prior
great_pret,improper,foster,C,critical,convenient,slightly_prob,not_recom,not_recom
great_pret,improper,foster,C,critical,convenient,problematic,recommended,spec_prior
great_pret,improper,foster,C,critical,convenient,problematic,priority,spec_prior
great_pret,improper,foster,C,critical,convenient,problematic,not_recom,not_recom
great_pret,improper,foster,C,critical,inconv,nonprob,recommended,spec_prior
great_pret,improper,foster,C,critical,inconv,nonprob,priority,spec_prior
great_pret,improper,foster,C,critical,inconv,nonprob,not_recom,not_recom
great_pret,improper,foster,C,critical,inconv,slightly_prob,recommended,spec_prior
great_pret,improper,foster,C,critical,inconv,slightly_prob,priority,spec_prior
great_pret,improper,foster,C,critical,inconv,slightly_prob,not_recom,not_recom
great_pret,improper,foster,C,critical,inconv,problematic,recommended,spec_prior
great_pret,improper,foster,C,critical,inconv,problematic,priority,spec_prior
great_pret,improper,foster,C,critical,inconv,problematic,not_recom,not_recom
great_pret,improper,foster,D,convenient,convenient,nonprob,recommended,priority
great_pret,improper,foster,D,convenient,convenient,nonprob,priority,spec_prior
great_pret,improper,foster,D,convenient,convenient,nonprob,not_recom,not_recom
great_pret,improper,foster,D,convenient,convenient,slightly_prob,recommended,priority
great_pret,improper,foster,D,convenient,convenient,slightly_prob,priority,spec_prior
great_pret,improper,foster,D,convenient,convenient,slightly_prob,not_recom,not_recom
great_pret,improper,foster,D,convenient,convenient,problematic,recommended,spec_prior
great_pret,improper,foster,D,convenient,convenient,problematic,priority,spec_prior
great_pret,improper,foster,D,convenient,convenient,problematic,not_recom,not_recom
great_pret,improper,foster,D,convenient,inconv,nonprob,recommended,spec_prior
great_pret,improper,foster,D,convenient,inconv,nonprob,priority,spec_prior
great_pret,improper,foster,D,convenient,inconv,nonprob,not_recom,not_recom
great_pret,improper,foster,D,convenient,inconv,slightly_prob,recommended,spec_prior
great_pret,improper,foster,D,convenient,inconv,slightly_prob,priority,spec_prior
great_pret,improper,foster,D,convenient,inconv,slightly_prob,not_recom,not_recom
great_pret,improper,foster,D,convenient,inconv,problematic,recommended,spec_prior
great_pret,improper,foster,D,convenient,inconv,problematic,priority,spec_prior
great_pret,improper,foster,D,convenient,inconv,problematic,not_recom,not_recom
great_pret,improper,foster,D,less_conv,convenient,nonprob,recommended,spec_prior
great_pret,improper,foster,D,less_conv,convenient,nonprob,priority,spec_prior
great_pret,improper,foster,D,less_conv,convenient,nonprob,not_recom,not_recom
great_pret,improper,foster,D,less_conv,convenient,slightly_prob,recommended,spec_prior
great_pret,improper,foster,D,less_conv,convenient,slightly_prob,priority,spec_prior
great_pret,improper,foster,D,less_conv,convenient,slightly_prob,not_recom,not_recom
great_pret,improper,foster,D,less_conv,convenient,problematic,recommended,spec_prior
great_pret,improper,foster,D,less_conv,convenient,problematic,priority,spec_prior
great_pret,improper,foster,D,less_conv,convenient,problematic,not_recom,not_recom
great_pret,improper,foster,D,less_conv,inconv,nonprob,recommended,spec_prior
great_pret,improper,foster,D,less_conv,inconv,nonprob,priority,spec_prior
great_pret,improper,foster,D,less_conv,inconv,nonprob,not_recom,not_recom
great_pret,improper,foster,D,less_conv,inconv,slightly_prob,recommended,spec_prior
great_pret,improper,foster,D,less_conv,inconv,slightly_prob,priority,spec_prior
great_pret,improper,foster,D,less_conv,inconv,slightly_prob,not_recom,not_recom
great_pret,improper,foster,D,less_conv,inconv,problematic,recommended,spec_prior
great_pret,improper,foster,D,less_conv,inconv,problematic,priority,spec_prior
great_pret,improper,foster,D,less_conv,inconv,problematic,not_recom,not_recom
great_pret,improper,foster,D,critical,convenient,nonprob,recommended,spec_prior
great_pret,improper,foster,D,critical,convenient,nonprob,priority,spec_prior
great_pret,improper,foster,D,critical,convenient,nonprob,not_recom,not_recom
great_pret,improper,foster,D,critical,convenient,slightly_prob,recommended,spec_prior
great_pret,improper,foster,D,critical,convenient,slightly_prob,priority,spec_prior
great_pret,improper,foster,D,critical,convenient,slightly_prob,not_recom,not_recom
great_pret,improper,foster,D,critical,convenient,problematic,recommended,spec_prior
great_pret,improper,foster,D,critical,convenient,problematic,priority,spec_prior
great_pret,improper,foster,D,critical,convenient,problematic,not_recom,not_recom
great_pret,improper,foster,D,critical,inconv,nonprob,recommended,spec_prior
great_pret,improper,foster,D,critical,inconv,nonprob,priority,spec_prior
great_pret,improper,foster,D,critical,inconv,nonprob,not_recom,not_recom
great_pret,improper,foster,D,critical,inconv,slightly_prob,recommended,spec_prior
great_pret,improper,foster,D,critical,inconv,slightly_prob,priority,spec_prior
great_pret,improper,foster,D,critical,inconv,slightly_prob,not_recom,not_recom
great_pret,improper,foster,D,critical,inconv,problematic,recommended,spec_prior
great_pret,improper,foster,D,critical,inconv,problematic,priority,spec_prior
great_pret,improper,foster,D,critical,inconv,problematic,not_recom,not_recom
great_pret,critical,complete,A,convenient,convenient,nonprob,recommended,priority
great_pret,critical,complete,A,convenient,convenient,nonprob,priority,priority
great_pret,critical,complete,A,convenient,convenient,nonprob,not_recom,not_recom
great_pret,critical,complete,A,convenient,convenient,slightly_prob,recommended,priority
great_pret,critical,complete,A,convenient,convenient,slightly_prob,priority,priority
great_pret,critical,complete,A,convenient,convenient,slightly_prob,not_recom,not_recom
great_pret,critical,complete,A,convenient,convenient,problematic,recommended,priority
great_pret,critical,complete,A,convenient,convenient,problematic,priority,priority
great_pret,critical,complete,A,convenient,convenient,problematic,not_recom,not_recom
great_pret,critical,complete,A,convenient,inconv,nonprob,recommended,priority
great_pret,critical,complete,A,convenient,inconv,nonprob,priority,spec_prior
great_pret,critical,complete,A,convenient,inconv,nonprob,not_recom,not_recom
great_pret,critical,complete,A,convenient,inconv,slightly_prob,recommended,priority
great_pret,critical,complete,A,convenient,inconv,slightly_prob,priority,spec_prior
great_pret,critical,complete,A,convenient,inconv,slightly_prob,not_recom,not_recom
great_pret,critical,complete,A,convenient,inconv,problematic,recommended,spec_prior
great_pret,critical,complete,A,convenient,inconv,problematic,priority,spec_prior
great_pret,critical,complete,A,convenient,inconv,problematic,not_recom,not_recom
great_pret,critical,complete,A,less_conv,convenient,nonprob,recommended,priority
great_pret,critical,complete,A,less_conv,convenient,nonprob,priority,spec_prior
great_pret,critical,complete,A,less_conv,convenient,nonprob,not_recom,not_recom
great_pret,critical,complete,A,less_conv,convenient,slightly_prob,recommended,priority
great_pret,critical,complete,A,less_conv,convenient,slightly_prob,priority,spec_prior
great_pret,critical,complete,A,less_conv,convenient,slightly_prob,not_recom,not_recom
great_pret,critical,complete,A,less_conv,convenient,problematic,recommended,spec_prior
great_pret,critical,complete,A,less_conv,convenient,problematic,priority,spec_prior
great_pret,critical,complete,A,less_conv,convenient,problematic,not_recom,not_recom
great_pret,critical,complete,A,less_conv,inconv,nonprob,recommended,priority
great_pret,critical,complete,A,less_conv,inconv,nonprob,priority,spec_prior
great_pret,critical,complete,A,less_conv,inconv,nonprob,not_recom,not_recom
great_pret,critical,complete,A,less_conv,inconv,slightly_prob,recommended,priority
great_pret,critical,complete,A,less_conv,inconv,slightly_prob,priority,spec_prior
great_pret,critical,complete,A,less_conv,inconv,slightly_prob,not_recom,not_recom
great_pret,critical,complete,A,less_conv,inconv,problematic,recommended,spec_prior
great_pret,critical,complete,A,less_conv,inconv,problematic,priority,spec_prior
great_pret,critical,complete,A,less_conv,inconv,problematic,not_recom,not_recom
great_pret,critical,complete,A,critical,convenient,nonprob,recommended,priority
great_pret,critical,complete,A,critical,convenient,nonprob,priority,spec_prior
great_pret,critical,complete,A,critical,convenient,nonprob,not_recom,not_recom
great_pret,critical,complete,A,critical,convenient,slightly_prob,recommended,priority
great_pret,critical,complete,A,critical,convenient,slightly_prob,priority,spec_prior
great_pret,critical,complete,A,critical,convenient,slightly_prob,not_recom,not_recom
great_pret,critical,complete,A,critical,convenient,problematic,recommended,spec_prior
great_pret,critical,complete,A,critical,convenient,problematic,priority,spec_prior
great_pret,critical,complete,A,critical,convenient,problematic,not_recom,not_recom
great_pret,critical,complete,A,critical,inconv,nonprob,recommended,priority
great_pret,critical,complete,A,critical,inconv,nonprob,priority,spec_prior
great_pret,critical,complete,A,critical,inconv,nonprob,not_recom,not_recom
great_pret,critical,complete,A,critical,inconv,slightly_prob,recommended,priority
great_pret,critical,complete,A,critical,inconv,slightly_prob,priority,spec_prior
great_pret,critical,complete,A,critical,inconv,slightly_prob,not_recom,not_recom
great_pret,critical,complete,A,critical,inconv,problematic,recommended,spec_prior
great_pret,critical,complete,A,critical,inconv,problematic,priority,spec_prior
great_pret,critical,complete,A,critical,inconv,problematic,not_recom,not_recom
great_pret,critical,complete,B,convenient,convenient,nonprob,recommended,priority
great_pret,critical,complete,B,convenient,convenient,nonprob,priority,spec_prior
great_pret,critical,complete,B,convenient,convenient,nonprob,not_recom,not_recom
great_pret,critical,complete,B,convenient,convenient,slightly_prob,recommended,priority
great_pret,critical,complete,B,convenient,convenient,slightly_prob,priority,spec_prior
great_pret,critical,complete,B,convenient,convenient,slightly_prob,not_recom,not_recom
great_pret,critical,complete,B,convenient,convenient,problematic,recommended,spec_prior
great_pret,critical,complete,B,convenient,convenient,problematic,priority,spec_prior
great_pret,critical,complete,B,convenient,convenient,problematic,not_recom,not_recom
great_pret,critical,complete,B,convenient,inconv,nonprob,recommended,priority
great_pret,critical,complete,B,convenient,inconv,nonprob,priority,spec_prior
great_pret,critical,complete,B,convenient,inconv,nonprob,not_recom,not_recom
great_pret,critical,complete,B,convenient,inconv,slightly_prob,recommended,priority
great_pret,critical,complete,B,convenient,inconv,slightly_prob,priority,spec_prior
great_pret,critical,complete,B,convenient,inconv,slightly_prob,not_recom,not_recom
great_pret,critical,complete,B,convenient,inconv,problematic,recommended,spec_prior
great_pret,critical,complete,B,convenient,inconv,problematic,priority,spec_prior
great_pret,critical,complete,B,convenient,inconv,problematic,not_recom,not_recom
great_pret,critical,complete,B,less_conv,convenient,nonprob,recommended,priority
great_pret,critical,complete,B,less_conv,convenient,nonprob,priority,spec_prior
great_pret,critical,complete,B,less_conv,convenient,nonprob,not_recom,not_recom
great_pret,critical,complete,B,less_conv,convenient,slightly_prob,recommended,priority
great_pret,critical,complete,B,less_conv,convenient,slightly_prob,priority,spec_prior
great_pret,critical,complete,B,less_conv,convenient,slightly_prob,not_recom,not_recom
great_pret,critical,complete,B,less_conv,convenient,problematic,recommended,spec_prior
great_pret,critical,complete,B,less_conv,convenient,problematic,priority,spec_prior
great_pret,critical,complete,B,less_conv,convenient,problematic,not_recom,not_recom
great_pret,critical,complete,B,less_conv,inconv,nonprob,recommended,priority
great_pret,critical,complete,B,less_conv,inconv,nonprob,priority,spec_prior
great_pret,critical,complete,B,less_conv,inconv,nonprob,not_recom,not_recom
great_pret,critical,complete,B,less_conv,inconv,slightly_prob,recommended,priority
great_pret,critical,complete,B,less_conv,inconv,slightly_prob,priority,spec_prior
great_pret,critical,complete,B,less_conv,inconv,slightly_prob,not_recom,not_recom
great_pret,critical,complete,B,less_conv,inconv,problematic,recommended,spec_prior
great_pret,critical,complete,B,less_conv,inconv,problematic,priority,spec_prior
great_pret,critical,complete,B,less_conv,inconv,problematic,not_recom,not_recom
great_pret,critical,complete,B,critical,convenient,nonprob,recommended,spec_prior
great_pret,critical,complete,B,critical,convenient,nonprob,priority,spec_prior
great_pret,critical,complete,B,critical,convenient,nonprob,not_recom,not_recom
great_pret,critical,complete,B,critical,convenient,slightly_prob,recommended,spec_prior
great_pret,critical,complete,B,critical,convenient,slightly_prob,priority,spec_prior
great_pret,critical,complete,B,critical,convenient,slightly_prob,not_recom,not_recom
great_pret,critical,complete,B,critical,convenient,problematic,recommended,spec_prior
great_pret,critical,complete,B,critical,convenient,problematic,priority,spec_prior
great_pret,critical,complete,B,critical,convenient,problematic,not_recom,not_recom
great_pret,critical,complete,B,critical,inconv,nonprob,recommended,spec_prior
great_pret,critical,complete,B,critical,inconv,nonprob,priority,spec_prior
great_pret,critical,complete,B,critical,inconv,nonprob,not_recom,not_recom
great_pret,critical,complete,B,critical,inconv,slightly_prob,recommended,spec_prior
great_pret,critical,complete,B,critical,inconv,slightly_prob,priority,spec_prior
great_pret,critical,complete,B,critical,inconv,slightly_prob,not_recom,not_recom
great_pret,critical,complete,B,critical,inconv,problematic,recommended,spec_prior
great_pret,critical,complete,B,critical,inconv,problematic,priority,spec_prior
great_pret,critical,complete,B,critical,inconv,problematic,not_recom,not_recom
great_pret,critical,complete,C,convenient,convenient,nonprob,recommended,priority
great_pret,critical,complete,C,convenient,convenient,nonprob,priority,spec_prior
great_pret,critical,complete,C,convenient,convenient,nonprob,not_recom,not_recom
great_pret,critical,complete,C,convenient,convenient,slightly_prob,recommended,priority
great_pret,critical,complete,C,convenient,convenient,slightly_prob,priority,spec_prior
great_pret,critical,complete,C,convenient,convenient,slightly_prob,not_recom,not_recom
great_pret,critical,complete,C,convenient,convenient,problematic,recommended,spec_prior
great_pret,critical,complete,C,convenient,convenient,problematic,priority,spec_prior
great_pret,critical,complete,C,convenient,convenient,problematic,not_recom,not_recom
